taxon,level,source,description,desc_len
Commatica,genus,wikipedia.org,"Commatica is a genus of moths in the family Gelechiidae.


== Species ==
Commatica acropelta Meyrick, 1914
Commatica bifuscella (Forbes, 1931)
Commatica chionura Meyrick, 1914
Commatica crossotorna Meyrick, 1929
Commatica cryptina (Walsingham, 1911)
Commatica cyanorrhoa Meyrick, 1914
Commatica emplasta Meyrick, 1914
Commatica eremna Meyrick, 1909
Commatica extremella (Walker, 1864)
Commatica falcatella (Walker, 1864)
Commatica hexacentra Meyrick, 1922
Commatica lupata Meyrick, 1914
Commatica metochra Meyrick, 1914
Commatica nerterodes Meyrick, 1914
Commatica ophitis (Walsingham, 1911)
Commatica palirrhoa Meyrick, 1922
Commatica parmulata Meyrick, 1914
Commatica phanocrossa Meyrick, 1922
Commatica placoterma Meyrick, 1918
Commatica pterygota Meyrick, 1929
Commatica servula Meyrick, 1922
Commatica stygia Meyrick, 1922
Commatica xanthocarpa Meyrick, 1922


== References ==",882
Commatica,genus,artfakta.se,,0
Charistica,genus,butterfliesandmoths.org,,0
Charistica,genus,wikipedia.org,"Charistica is a genus of moths in the family Gelechiidae.


== Species ==
Charistica caeligena (Meyrick, 1922)
Charistica callichroma (Meyrick, 1914)
Charistica exteriorella (Walker, 1864)
Charistica ioploca (Meyrick, 1922)
Charistica iriantha (Meyrick, 1914)
Charistica porphyraspis (Meyrick, 1909)
Charistica rhodopetala (Meyrick, 1922)
Charistica sandaracota (Meyrick, 1914)
Charistica walkeri (Walsingham, 1911)


== References ==",434
Charistica,genus,artfakta.se,,0
Helcystogramma,genus,butterfliesandmoths.org,,0
Helcystogramma,genus,wikipedia.org,"Helcystogramma is a genus of moths in the family Gelechiidae. The genus was erected by Philipp Christoph Zeller in 1877.


== Distribution and diversity ==
The genus is distributed almost worldwide, with around half of known taxa occurring in Asia. In 1997 there were about 93 valid species, and more have since been described.


== Species ==


== Former species ==
Helcystogramma ceriochrantum (Meyrick, 1939)
Helcystogramma obseratella (Zeller, 1877)


== References ==",472
Helcystogramma,genus,artfakta.se,,0
Eutelia,genus,butterfliesandmoths.org,,0
Eutelia,genus,wikipedia.org,"Palpi upturned, reaching just above vertex of head. Thorax smoothly scaled. Abdomen typically stout with a pair of anal tufts and extremely slight dorsal tufts on medial segments. Forewing with nearly straight costa, rectangular apex, obliquely curved outer margin and near base lobed inner margin.",298
Eutelia,genus,artfakta.se,,0
Stenoma,genus,butterfliesandmoths.org,,0
Stenoma,genus,wikipedia.org,"Stenoma is a genus of moths. The type species is Stenoma litura, which was described by Philipp Christoph Zeller in 1839.


== Species ==


== References ==

Duckworth, W.D., 1969: Bredin-Archbold-Smithsonian biological survey of Dominica: West Indian Stenomidae (Lepidoptera: Gelechioidea). Smithsonian Contributions to Zoology 4: 1–21. Full article: [1]",355
Stenoma,genus,artfakta.se,,0
Rectiostoma,genus,butterfliesandmoths.org,,0
Rectiostoma,genus,wikipedia.org,"Rectiostoma is a moth genus of the family Depressariidae.


== Species ==
Rectiostoma argyrobasis (Duckworth, 1971)
Rectiostoma callidora (Meyrick, 1909)
Rectiostoma chrysabasis (Duckworth, 1971)
Rectiostoma cirrhobasis (Duckworth, 1971)
Rectiostoma cnecobasis (Duckworth, 1971)
Rectiostoma earobasis (Duckworth, 1971)
Rectiostoma eusema (Walsingham, 1914)
Rectiostoma fernaldella (Riley, 1889)
Rectiostoma flaviceps (Felder & Rogenhofer, 1875)
Rectiostoma flinti (Duckworth, 1971)
Rectiostoma haemitheia (Felder & Rogenhofer, 1875)
Rectiostoma leuconympha (Meyrick, 1921)
Rectiostoma ochrobasis (Duckworth, 1971)
Rectiostoma silvibasis (Duckworth, 1971)
Rectiostoma thiobasis (Duckworth, 1971)
Rectiostoma xanthobasis (Zeller, 1875)
Rectiostoma xuthobasis (Duckworth, 1971)


== References ==",793
Rectiostoma,genus,artfakta.se,,0
Phelotropa,genus,butterfliesandmoths.org,,0
Phelotropa,genus,wikipedia.org,"Phelotropa is a moth genus of the family Depressariidae.


== Species ==
Phelotropa conversa Meyrick, 1923
Phelotropa oenodes Meyrick, 1915


== References ==",158
Phelotropa,genus,artfakta.se,,0
Loxotoma,genus,butterfliesandmoths.org,,0
Loxotoma,genus,wikipedia.org,"Loxotoma is a moth genus of the family Depressariidae.


== Species ==
Loxotoma elegans Zeller, 1854
Loxotoma seminigrens Meyrick, 1932


== References ==",154
Loxotoma,genus,artfakta.se,,0
Gonioterma,genus,butterfliesandmoths.org,,0
Gonioterma,genus,wikipedia.org,"Gonioterma is a genus of moths in the subfamily Stenomatinae.


== Species ==


== References ==",96
Gonioterma,genus,artfakta.se,,0
Neopreptos,genus,butterfliesandmoths.org,,0
Neopreptos,genus,wikipedia.org,"Neopreptos is a genus of moths in the family Eupterotidae.


== Species ==
Neopreptos clazomenia Druce, 1886
Neopreptos marathusa Druce, 1886


== References ==",160
Neopreptos,genus,artfakta.se,,0
Tinaegeria,genus,butterfliesandmoths.org,,0
Tinaegeria,genus,wikipedia.org,,0
Tinaegeria,genus,artfakta.se,,0
Dolichoneura,genus,butterfliesandmoths.org,,0
Dolichoneura,genus,wikipedia.org,"Dolichoneura is a genus of moths in the family Geometridae.


== Species ==
Dolichoneura albidentata Warren, 1894
Dolichoneura innotata Warren, 1894


== References ==
Dolichoneura at Markku Savela's Lepidoptera and Some Other Life Forms
Natural History Museum Lepidoptera genus database",287
Dolichoneura,genus,artfakta.se,,0
Timocratica,genus,butterfliesandmoths.org,,0
Timocratica,genus,wikipedia.org,"Timocratica is a moth genus of the family Depressariidae from the Neotropics.


== Species ==
monotonia species group

Timocratica major (Busck, 1911)
Timocratica agramma Becker, 1982
Timocratica longicilia Becker, 1982
Timocratica pompeiana Meyrick, 1925
Timocratica monotonia (Strand, 1911)
Timocratica meridionalis Becker, 1982
Timocratica loxotoma (Busck, 1910)
Timocratica fraternella (Busck, 1910)
leucocapna species group

Timocratica leucocapna (Meyrick, 1926)
Timocratica effluxa (Meyrick, 1930)
albella species group

Timocratica grandis (Perty, [1833])
Timocratica bicornuta Becker, 1982
Timocratica xanthotarsa Becker, 1982
Timocratica constrictivalva Becker, 1982
Timocratica subovalis (Meyrick, 1932)
Timocratica amseli Duckworth, 1962
Timocratica venifurcata Becker, 1982
Timocratica fuscipalpalis Becker, 1982
Timocratica xanthosoma (Dognin, 1913)
Timocratica anelaea (Meyrick, 1932)
Timocratica titanoleuca Becker, 1982
Timocratica macroleuca (Meyrick, 1932)
Timocratica leucorectis (Meyrick, 1925)
Timocratica spinignatha Becker, 1982
Timocratica argonais (Meyrick, 1925)
Timocratica maturescens (Meyrick, 1925)
Timocratica megaleuca (Meyrick, 1912)
Timocratica palpalis (Zeller, 1877)
Timocratica melanocosta Becker, 1982
Timocratica nivea Becker, 1982
Timocratica albitogata Becker, 1982
Timocratica melanostriga Becker, 1982
Timocratica isarga (Meyrick, 1925)
Timocratica albella (Zeller, 1839)
Timocratica guarani Becker, 1982
Timocratica philomela (Meyrick, 1925)
Timocratica parvileuca Becker, 1982
Timocratica butyrota (Meyrick, 1929)
Timocratica parvifusca Becker, 1982


== References ==",1614
Timocratica,genus,artfakta.se,,0
Epidromia,genus,butterfliesandmoths.org,,0
Epidromia,genus,wikipedia.org,"Epidromia is a genus of moths in the family Erebidae. The genus was erected by Achille Guenée in 1852.


== Species ==
Epidromia arenosa Walker
Epidromia consperata Dognin, 1912
Epidromia flavilineata Hampson
Epidromia lienaris Hübner, 1823
Epidromia pannosa Guenée, 1852
Epidromia pedestris Walker
Epidromia poaphiloides (Guenée, 1852)
Epidromia profecta Walker
Epidromia rotundata Herrich-Schäffer
Epidromia sigillata Walker
Epidromia zephyritis Schaus, 1923


== References ==

Pitkin, Brian & Jenkins, Paul. ""Search results Family: Noctuidae"". Butterflies and Moths of the World. Natural History Museum, London.",615
Epidromia,genus,artfakta.se,,0
Leptoctenopsis,genus,butterfliesandmoths.org,,0
Leptoctenopsis,genus,wikipedia.org,"Leptoctenopsis is a genus of moths in the family Geometridae erected by Warren in 1897.


== References ==
Pitkin, Brian & Jenkins, Paul. ""Search results Family: Geometridae"". Butterflies and Moths of the World. Natural History Museum, London.",243
Leptoctenopsis,genus,artfakta.se,,0
Cyclomia,genus,butterfliesandmoths.org,,0
Cyclomia,genus,wikipedia.org,"Cyclomia is a genus of moths in the family Geometridae.


== Species ==
Cyclomia mopsaria Guenée, 1857


== References ==

Cyclomia at Markku Savela's Lepidoptera and Some Other Life Forms
Natural History Museum Lepidoptera genus database",238
Cyclomia,genus,artfakta.se,,0
Aplogompha,genus,butterfliesandmoths.org,,0
Aplogompha,genus,wikipedia.org,"Aplogompha is a genus of moths in the family Geometridae.


== Species ==
Aplogompha angusta Dyar, 1914
Aplogompha argentilinea Schaus, 1911
Aplogompha aurifera Thierry-Mieg, 1904
Aplogompha chotaria Schaus, 1898
Aplogompha costimaculata (Warren, 1900)
Aplogompha frena Dognin, 1899
Aplogompha joevinaria (Schaus, 1923)
Aplogompha laeta Warren, 1905
Aplogompha lafayi (Dognin, 1889)
Aplogompha noctilaria (Schaus, 1901)
Aplogompha opulenta (Thierry-Mieg, 1892)
Aplogompha riofrio (Dognin, 1889)
Aplogompha saumayaria (Schaus, 1923)
Aplogompha yerna Dognin, 1899


== References ==",580
Aplogompha,genus,artfakta.se,,0
Tornos,genus,butterfliesandmoths.org,,0
Tornos,genus,wikipedia.org,"Tornos is a municipality located in the province of Teruel, Aragon, Spain. According to the 2004 census (INE), the municipality has a population of 239 inhabitants.
This town is located close to the Laguna de Gallocanta natural lake.


== See also ==
List of municipalities in Teruel


== References ==",302
Tornos,genus,artfakta.se,,0
Physocleora,genus,butterfliesandmoths.org,,0
Physocleora,genus,wikipedia.org,"Physocleora is a genus of moths in the family Geometridae described by Warren in 1897.


== Species ==
Physocleora minuta Druce, 1898
Physocleora albibrunnea Warren, 1906
Physocleora albiplaga Warren, 1907
Physocleora bella Warren, 1907
Physocleora bicolor Warren, 1907
Physocleora conspersa Warren, 1907
Physocleora cretaria Warren, 1906
Physocleora dardusa Schaus, 1901
Physocleora enana Dognin, 1895
Physocleora ferruginata Warren, 1907
Physocleora flaviplaga Warren, 1907
Physocleora flexilinea Warren, 1907
Physocleora fulgurata Warren, 1906
Physocleora fuscicosta Warren, 1906
Physocleora grisescens Warren, 1907
Physocleora inangulata Dognin, 1916
Physocleora marcia Schaus, 1927
Physocleora nigrescens Prout, 1910
Physocleora nivea Dognin, 1900
Physocleora nubilata Warren, 1906
Physocleora obscura Schaus, 1898
Physocleora pauper Warren, 1897
Physocleora pulverata Warren, 1907
Physocleora punctilla Schaus, 1898
Physocleora pygmaeata Warren, 1907
Physocleora rectivecta Warren, 1906
Physocleora santosia Schaus, 1927
Physocleora scutigera Warren, 1906
Physocleora semirufa Dognin, 1912
Physocleora strigatimargo Dognin, 1916
Physocleora subochrea Warren, 1902
Physocleora suffusca Warren, 1906
Physocleora taeniata Warren, 1907
Physocleora tascaria Schaus, 1898
Physocleora tiburtia Stoll, 1781
Physocleora venirufata Warren, 1906


== References ==

Pitkin, Brian & Jenkins, Paul. ""Search results Family: Geometridae"". Butterflies and Moths of the World. Natural History Museum, London.",1497
Physocleora,genus,artfakta.se,,0
Perigramma,genus,butterfliesandmoths.org,,0
Perigramma,genus,wikipedia.org,"Perigramma is a genus of moths in the family Geometridae erected by Achille Guenée in 1857.


== Species ==
Perigramma canescens (Walker, [1865])
Perigramma celerenaria (Walker, [1865])
Perigramma nervaria Guenée, 1857


== References ==

Pitkin, Brian & Jenkins, Paul (2023). ""Search results Family: Geometridae"". Butterflies and Moths of the World. Natural History Museum, London. doi:10.5519/s93616qw.",404
Perigramma,genus,artfakta.se,,0
Neopaniasis,genus,butterfliesandmoths.org,,0
Neopaniasis,genus,wikipedia.org,"Neopaniasis is a genus of moths in the family Geometridae. It contains only one species, Neopaniasis aleopetra, which is found in Colombia.


== References ==


== External links ==
Pitkin, Brian & Jenkins, Paul. ""Search results Family: Geometridae"". Butterflies and Moths of the World. Natural History Museum, London.",318
Neopaniasis,genus,artfakta.se,,0
Melanoscia,genus,butterfliesandmoths.org,,0
Melanoscia,genus,wikipedia.org,"Melanoscia is a genus of moths in the family Geometridae described by Warren in 1904.


== Species ==
Melanoscia oreades (Druce, 1893) Panama
Melanoscia felina Warren, 1904 Peru


== References ==

Pitkin, Brian & Jenkins, Paul. ""Search results Family: Geometridae"". Butterflies and Moths of the World. Natural History Museum, London.",334
Melanoscia,genus,artfakta.se,,0
Melanchroia,genus,butterfliesandmoths.org,,0
Melanchroia,genus,wikipedia.org,"Melanchroia is a genus of moths in the family of diurnal neotropical moths, Geometridae, and subfamily Ennominae. The genus was proposed by Jacob Hübner in 1819. Its species can be found from the southeastern United States to Argentina.


== Species ==
Melanchroia aterea
Melanchroia carbonaria
Melanchroia chephise
Melanchroia geometroides
Melanchroia regnatrix
Melanchroia tepens
Melanchroia vazquezae
Melanchroia venata


== References ==

Pitkin, Brian & Jenkins, Paul. ""Search results Family: Geometridae"". Butterflies and Moths of the World. Natural History Museum, London.",579
Melanchroia,genus,artfakta.se,,0
Iridopsis,genus,butterfliesandmoths.org,,0
Iridopsis,genus,wikipedia.org,"Iridopsis is a genus of moths in the family Geometridae first described by Warren in 1894.


== Species ==
The following species are classified in the genus. This species list may be incomplete.

Iridopsis angulata
Iridopsis brittonae
Iridopsis clivinaria – mountain mahogany looper moth
Iridopsis cypressaria
Iridopsis dataria
Iridopsis defectaria – brown-shaded gray moth
Iridopsis emasculatum
Iridopsis ephyraria – pale-winged gray moth
Iridopsis fragilaria
Iridopsis gemella
Iridopsis humaria – small purplish gray moth
Iridopsis jacumbaria
Iridopsis larvaria – bent-line gray moth
Iridopsis obliquaria – oblique looper moth
Iridopsis perfectaria
Iridopsis pergracilis – cypress looper moth
Iridopsis profanata
Iridopsis providentia
Iridopsis pseudoherse
Iridopsis sancta
Iridopsis sanctissima
Iridopsis vellivolata – large purplish gray moth


== References ==

Pitkin, Brian & Jenkins, Paul. ""Search results Family: Geometridae"". Butterflies and Moths of the World. Natural History Museum, London.",1003
Iridopsis,genus,artfakta.se,,0
Lobopola,genus,butterfliesandmoths.org,,0
Lobopola,genus,wikipedia.org,"Lobopola is a genus of moths in the family Geometridae.


== References ==

Pitkin, Brian & Jenkins, Paul. ""Search results Family: Geometridae"". Butterflies and Moths of the World. Natural History Museum, London.",212
Lobopola,genus,artfakta.se,,0
Numia,genus,butterfliesandmoths.org,,0
Numia,genus,wikipedia.org,"Numia is a genus of moths in the family Geometridae.


== References ==

Pitkin, Brian & Jenkins, Paul. ""Search results Family: Geometridae"". Butterflies and Moths of the World. Natural History Museum, London.",209
Numia,genus,artfakta.se,,0
Perissopteryx,genus,butterfliesandmoths.org,,0
Perissopteryx,genus,wikipedia.org,,0
Perissopteryx,genus,artfakta.se,,0
Thysanopyga,genus,butterfliesandmoths.org,,0
Thysanopyga,genus,wikipedia.org,"Thysanopyga is a genus of moths in the family Geometridae.


== References ==
Pitkin, Brian & Jenkins, Paul. ""Search results Family: Geometridae"". Butterflies and Moths of the World. Natural History Museum, London.",214
Thysanopyga,genus,artfakta.se,,0
Sphacelodes,genus,butterfliesandmoths.org,,0
Sphacelodes,genus,wikipedia.org,"Sphacelodes is a genus of moths in the family Geometridae first described by Achille Guenée in 1857.


== Species ==
Sphacelodes vulneraria (Hübner, 1819–21)
Sphacelodes fusilineatus (Walker, 1860)
Sphacelodes haitiaria Oberthür, 1923


== References ==

Pitkin, Brian & Jenkins, Paul (2023). ""Search results Family: Geometridae"". Butterflies and Moths of the World. Natural History Museum, London. doi:10.5519/s93616qw.",420
Sphacelodes,genus,artfakta.se,,0
Petelia,genus,butterfliesandmoths.org,,0
Petelia,genus,wikipedia.org,"Petilia or Petelia (Ancient Greek: Πετηλία) was a city name found in some ancient works of classical antiquity. It's widely accepted that in antiquity there were two cities with this name, both located in Southern Italy. One of them, Petilia, was located in ancient Lucania (today's Basilicata and Campania), while the second one, Petelia, was located on the coast of Bruttium (today's Calabria).


== Petilia (Lucania) ==
Strabo states that Petilia had a prestigious status among Lucanians, even though the same author, in his work Geographica, often mistakes Petilia with Petelia. According to modern scholars, Petilia was probably the city whose remains are found on Monte Stella. This last discovery was made by historian Giuseppe Antonini (1683–1785), based on some inscriptions reportedly found on the same site. Monte Stella is now a military area and permissions for archaeological excavations are not granted easily.


== Petelia (Bruttium) ==
During the Second Punic War, Petelia remained a Roman ally, while all of the other Bruttian cities had gone over to Hannibal. After a long siege, it was taken by the Carthaginians, its people expelled and replaced by other Bruttians; but following the Roman victory its original population was restored. Petelia's remains might be located in today's Petilia Policastro or Strongoli. The Petelia Gold Tablet was discovered near Strongoli in the nineteenth century.
Some historians claim that Ancient Petelia already was a bishopric, established perhaps in 546 or then adopting the city's new medieval name Strongoli, but without solid evidence, and the see is never mentioned in the Byzantine imperial Notitia Episcopatuum of the Patriarchate of Constantinople, which most dioceses in Calabria belonged to in the 9th till 11th centuries, so the diocese's foundation may rather date from the Normans, probably late 12th century.


== References ==",1898
